Result,ENEMY_PROTOSS_IMMORTAL,ENEMY_PROTOSS_HIGHTEMPLAR,ENEMY_PROTOSS_GATEWAY,ENEMY_PROTOSS_FORGE,ENEMY_PROTOSS_FLEETBEACON,ENEMY_PROTOSS_DISRUPTORPHASED,ENEMY_PROTOSS_DISRUPTOR,ENEMY_PROTOSS_DARKTEMPLAR,ENEMY_PROTOSS_DARKSHRINE,ENEMY_PROTOSS_INTERCEPTOR,ENEMY_PROTOSS_CYBERNETICSCORE,ENEMY_PROTOSS_CARRIER,ENEMY_PROTOSS_ASSIMILATOR,ENEMY_PROTOSS_ARCHON,ENEMY_PROTOSS_ADEPTPHASESHIFT,ENEMY_PROTOSS_ADEPT,SELF_PROTOSS_ASSIMILATORRICH,SELF_PROTOSS_ZEALOT,SELF_PROTOSS_WARPPRISMPHASING,SELF_PROTOSS_WARPPRISM,ENEMY_PROTOSS_COLOSSUS,ENEMY_PROTOSS_MOTHERSHIP,ENEMY_PROTOSS_MOTHERSHIPCORE,ENEMY_PROTOSS_NEXUS,ENEMY_PROTOSS_WARPPRISMPHASING,ENEMY_PROTOSS_WARPPRISM,ENEMY_PROTOSS_WARPGATE,ENEMY_PROTOSS_VOIDRAY,ENEMY_PROTOSS_TWILIGHTCOUNCIL,ENEMY_PROTOSS_TEMPLARARCHIVE,ENEMY_PROTOSS_TEMPEST,ENEMY_PROTOSS_STARGATE,ENEMY_PROTOSS_STALKER,ENEMY_PROTOSS_SHIELDBATTERY,ENEMY_PROTOSS_SENTRY,ENEMY_PROTOSS_ROBOTICSFACILITY,ENEMY_PROTOSS_ROBOTICSBAY,ENEMY_PROTOSS_PYLONOVERCHARGED,ENEMY_PROTOSS_PYLON,ENEMY_PROTOSS_PROBE,ENEMY_PROTOSS_PHOTONCANNON,ENEMY_PROTOSS_PHOENIX,ENEMY_PROTOSS_ORACLESTASISTRAP,ENEMY_PROTOSS_ORACLE,ENEMY_PROTOSS_OBSERVER,SELF_PROTOSS_WARPGATE,ENEMY_PROTOSS_ZEALOT,SELF_PROTOSS_VOIDRAY,SELF_PROTOSS_TEMPLARARCHIVE,SELF_PROTOSS_DISRUPTOR,SELF_PROTOSS_DARKTEMPLAR,SELF_PROTOSS_DARKSHRINE,SELF_PROTOSS_CYBERNETICSCORE,SELF_PROTOSS_COLOSSUS,SELF_PROTOSS_CARRIER,SELF_PROTOSS_ASSIMILATOR,SELF_PROTOSS_ARCHON,SELF_PROTOSS_ADEPTPHASESHIFT,SELF_PROTOSS_DISRUPTORPHASED,SELF_PROTOSS_ADEPT,ProxyDetected,Frame,MyRace,MySelectedRace,EnemyRace,EnemySelectedRace,Build,MapName,EnemyId,ProxyActive,SELF_PROTOSS_FLEETBEACON,SELF_PROTOSS_FORGE,SELF_PROTOSS_GATEWAY,SELF_PROTOSS_TEMPEST,SELF_PROTOSS_STARGATE,SELF_PROTOSS_STALKER,SELF_PROTOSS_SHIELDBATTERY,SELF_PROTOSS_SENTRY,SELF_PROTOSS_ROBOTICSFACILITY,SELF_PROTOSS_ROBOTICSBAY,SELF_PROTOSS_PYLONOVERCHARGED,SELF_PROTOSS_PYLON,SELF_PROTOSS_PROBE,SELF_PROTOSS_PHOTONCANNON,SELF_PROTOSS_PHOENIX,SELF_PROTOSS_ORACLESTASISTRAP,SELF_PROTOSS_ORACLE,SELF_PROTOSS_OBSERVER,SELF_PROTOSS_NEXUS,SELF_PROTOSS_MOTHERSHIPCORE,SELF_PROTOSS_MOTHERSHIP,SELF_PROTOSS_INTERCEPTOR,SELF_PROTOSS_IMMORTAL,SELF_PROTOSS_HIGHTEMPLAR,SELF_PROTOSS_TWILIGHTCOUNCIL,ENEMY_PROTOSS_ASSIMILATORRICH
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,12096,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,5,1,0,0,0,5,22,5,0,0,1,0,1,0,0,2,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,13440,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,4,1,0,0,0,5,22,3,0,0,1,0,1,0,0,5,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,3,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,14784,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,5,1,0,0,0,5,22,3,0,0,0,0,1,0,0,8,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,2,0,0,0,0,0,0,3,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,16128,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,5,1,0,0,0,5,22,3,0,0,0,0,1,0,0,7,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,3,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,17472,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,4,1,0,0,0,5,22,3,0,0,0,0,1,0,0,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,2,0,0,0,0,0,0,3,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,18816,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,4,0,0,0,0,5,22,3,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,2688,3,3,3,3,TwoBaseOpener,Blackburn AIE,2,False,0,0,1,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,False,4032,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,2,0,0,0,0,0,0,2,25,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,False,5376,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,4,34,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,16,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,False,6720,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,7,44,0,0,0,1,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,13,4,0,0,1,0,0,0,6,0,0,0,0,1,0,0,4,0,0,0,0,False,8064,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,10,45,0,0,0,1,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,14,3,0,0,1,0,0,0,12,0,0,0,0,1,0,0,4,0,0,0,0,False,9408,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,12,47,0,0,0,1,0,3,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,12,4,0,0,1,0,0,0,9,0,0,0,0,1,0,0,5,0,0,0,0,False,10752,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,55,0,0,0,1,0,4,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,14,5,0,0,1,0,0,0,5,0,0,0,0,1,0,0,7,0,0,0,0,False,12096,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,69,0,0,0,1,0,5,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,13,3,0,0,1,0,0,0,6,0,0,0,0,1,0,0,8,0,0,0,0,False,13440,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,87,0,0,0,1,0,6,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,8,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,4,14,3,0,0,0,0,0,0,8,0,0,0,0,1,0,0,10,0,0,0,0,False,14784,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,90,0,0,0,1,0,8,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,7,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,4,14,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,16,0,0,0,0,False,16128,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,90,0,0,0,1,0,11,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,0,4,9,3,0,0,0,0,0,0,13,0,0,0,0,1,0,0,18,0,0,0,0,False,17472,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,90,0,0,0,1,0,11,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,9,3,0,0,0,0,0,0,16,0,0,0,0,1,0,0,22,0,0,0,0,False,18816,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,90,0,0,0,1,0,11,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,False,2688,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,0,1,1,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,False,4032,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,0,1,1,0,1,0,1,1,0,0,0,3,23,1,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,False,5376,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,2,1,0,0,0,4,23,2,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,False,6720,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,3,1,0,0,0,5,22,3,0,0,1,0,1,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,False,8064,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,5,1,0,0,0,5,22,5,0,0,1,0,1,0,0,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,9408,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,6,1,0,0,0,5,22,6,0,0,1,0,1,0,0,5,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,10752,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,7,1,0,0,0,6,22,8,0,0,1,0,1,0,0,8,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,12096,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,6,1,0,0,0,6,23,7,0,0,1,0,1,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,False,13440,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,6,23,7,0,0,0,0,1,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,14784,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,6,23,7,0,0,0,0,1,0,1,7,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,16128,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,6,23,7,0,0,0,0,1,0,1,15,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,17472,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,7,23,7,0,0,0,0,1,0,1,12,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,18816,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,7,1,0,0,0,7,23,6,0,0,0,0,1,0,1,5,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,20160,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,7,23,7,0,0,0,0,1,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,False,21504,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,7,23,7,0,0,0,0,1,0,1,16,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,False,22848,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,7,23,7,0,0,0,0,1,0,1,7,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,False,24192,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,8,1,0,0,0,7,20,6,0,0,0,0,1,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,False,25536,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,6,1,0,0,0,7,20,3,0,0,0,0,1,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,0,7,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,False,26880,3,3,3,3,OneBaseCarriers,Blackburn AIE,1,False,1,1,1,0,1,0,0,0,0,0,0,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,2688,3,3,3,3,TwoBaseOpener,Blackburn AIE,2,False,0,0,1,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,False,4032,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,1,0,0,0,0,0,0,2,26,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,False,5376,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,4,35,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,4,9,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,False,6720,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,7,44,0,0,0,1,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,8,3,0,0,1,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,False,8064,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,9,45,0,0,0,1,0,2,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,5,9,5,0,0,1,0,0,0,5,0,0,0,0,1,0,0,4,0,0,0,0,False,9408,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,11,49,0,0,0,1,0,3,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,8,6,0,0,1,0,0,0,8,0,0,0,0,1,0,0,6,0,0,0,0,False,10752,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,12,60,0,0,0,1,0,3,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,5,15,7,0,0,1,0,0,0,9,0,0,0,0,1,0,0,6,0,0,0,0,False,12096,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,14,71,0,0,0,0,0,5,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,3,15,6,0,0,0,0,0,0,6,0,0,0,0,1,0,0,10,0,0,0,0,False,13440,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,87,0,0,0,1,0,6,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,2,15,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,10,0,0,0,0,False,14784,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,1,0,10,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,15,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,2,14,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,14,0,0,0,0,False,16128,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,79,0,0,0,1,0,10,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,12,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8,1,0,0,0,5,14,7,0,0,0,0,0,0,6,0,0,0,0,1,0,0,20,0,0,0,0,False,17472,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,75,0,0,0,1,0,11,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,5,12,6,0,0,0,0,0,0,6,0,0,0,0,1,0,0,20,0,0,0,0,False,18816,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,1,0,11,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,0,3,17,4,0,0,0,0,0,0,8,0,0,0,0,1,0,0,20,0,0,0,0,False,20160,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,89,0,0,0,1,0,10,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,16,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,5,17,7,0,0,0,0,0,0,6,0,0,0,0,1,0,0,21,0,0,0,0,False,21504,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,0,0,11,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,5,17,7,0,0,0,0,0,0,9,0,0,0,0,1,0,0,20,0,0,0,0,False,22848,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,88,0,0,0,0,0,11,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,9,1,0,0,0,3,16,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,20,0,0,0,0,False,24192,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,1,0,11,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,6,17,3,0,0,0,0,0,0,8,0,0,0,0,1,0,0,22,0,0,0,0,False,25536,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,0,0,11,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,22,0,0,0,0,False,26880,3,3,3,3,TwoBaseVoidrays,Blackburn AIE,2,False,0,0,1,0,3,0,0,0,0,0,0,15,90,0,0,0,1,0,11,0,0,0,0,0,0,0
